cusip;year;inva;dt_75;dt_76;dt_77;dt_78;dt_79;dt_80;dt_81;dt_82;dt_83;dt_84;dt_85;dt_86;dt_87;vala;debta;cfa;sales
851783;84;0.07682;0;0;0;0;0;0;0;0;0;1;0;0;0;0.52;0.08346;0.13254;1.32302087693147
851783;85;0.20107;0;0;0;0;0;0;0;0;0;0;1;0;0;0.4491;0.07285;0.13904;1.42650090580748
851783;86;0.07098;0;0;0;0;0;0;0;0;0;0;0;1;0;0.44697;0.55476;0.08146;1.16570783794859
851783;87;0.09302;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5502;0.49562;0.16099;1.87513430559526
852206;74;0.05721;0;0;0;0;0;0;0;0;0;0;0;0;0;2.61055;0.14696;0.34423;1.65982208645271
852206;75;0.03965;1;0;0;0;0;0;0;0;0;0;0;0;0;1.07612;0.23132;0.27959;1.49342368681147
852206;76;0.05901;0;1;0;0;0;0;0;0;0;0;0;0;0;1.7612;0.21259;0.30691;1.62182455036008
852206;77;0.08827;0;0;1;0;0;0;0;0;0;0;0;0;0;2.05663;0.18232;0.31755;1.639031273285
852206;78;0.12648;0;0;0;1;0;0;0;0;0;0;0;0;0;1.71085;0.17561;0.3614;1.6946239962105
852206;79;0.08953;0;0;0;0;1;0;0;0;0;0;0;0;0;1.09299;0.21034;0.34275;1.65635543968839
852206;80;0.16228;0;0;0;0;0;1;0;0;0;0;0;0;0;1.03;0.20802;0.28348;1.5319387769616
852206;81;0.07862;0;0;0;0;0;0;1;0;0;0;0;0;0;1.01971;0.19846;0.2501;1.3757718165319
852206;82;0.07931;0;0;0;0;0;0;0;1;0;0;0;0;0;0.95423;0.14897;0.27639;1.3755432569563
852206;83;0.10042;0;0;0;0;0;0;0;0;1;0;0;0;0;1.16268;0.16897;0.21802;1.29815983211507
852206;84;0.07347;0;0;0;0;0;0;0;0;0;1;0;0;0;1.28995;0.2721;0.20644;1.29073820651629
852206;85;0.09035;0;0;0;0;0;0;0;0;0;0;1;0;0;1.18338;0.24703;0.27778;1.42754385680811
852206;86;0.09528;0;0;0;0;0;0;0;0;0;0;0;1;0;1.2723;0.27002;0.27697;1.39007149561212
852206;87;0.05108;0;0;0;0;0;0;0;0;0;0;0;0;1;1.44141;0.21605;0.28553;1.50598041787088
853666;74;0.0528;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34668;0;0.18849;2.57738700304652
853666;75;0.05934;1;0;0;0;0;0;0;0;0;0;0;0;0;0.21505;0;0.16863;2.43115430976567
853666;76;0.048;0;1;0;0;0;0;0;0;0;0;0;0;0;0.41626;0.33134;0.23073;2.61868962968349
853666;77;0.13152;0;0;1;0;0;0;0;0;0;0;0;0;0;0.62444;0.22636;0.31642;2.58905074039088
853666;78;0.07647;0;0;0;1;0;0;0;0;0;0;0;0;0;0.67479;0.31256;0.30559;2.46023973079266
853666;79;0.06953;0;0;0;0;1;0;0;0;0;0;0;0;0;0.59847;0.31518;0.28104;2.12783062012165
853666;80;0.09612;0;0;0;0;0;1;0;0;0;0;0;0;0;0.40011;0.38938;0.14682;1.62305910717408
853666;81;0.0343;0;0;0;0;0;0;1;0;0;0;0;0;0;0.68425;0.40822;0.07023;1.80713300340983
853666;82;0.05404;0;0;0;0;0;0;0;1;0;0;0;0;0;1.11443;0.32368;0.23696;1.84764516120685
853666;83;0.04983;0;0;0;0;0;0;0;0;1;0;0;0;0;1.98662;0.32312;0.31808;2.06621868581689
853666;84;0.06761;0;0;0;0;0;0;0;0;0;1;0;0;0;2.33334;0.25358;0.37522;1.99711799851685
853666;85;0.05293;0;0;0;0;0;0;0;0;0;0;1;0;0;1.40802;0.21464;0.29245;1.92941946421721
853666;86;0.10862;0;0;0;0;0;0;0;0;0;0;0;1;0;1.59497;0.23807;0.18741;2.40057128778125
853666;87;0.07648;0;0;0;0;0;0;0;0;0;0;0;0;1;1.6878;0.52114;0.22069;1.84199242840157
853836;74;0.1038;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70764;0.24214;0.42041;2.97709873344134
853836;75;0.08142;1;0;0;0;0;0;0;0;0;0;0;0;0;0.34574;0.32296;0.22314;2.59078813009921
853836;76;0.06148;0;1;0;0;0;0;0;0;0;0;0;0;0;0.39867;0.25112;0.25962;2.83858864051616
853836;77;0.06236;0;0;1;0;0;0;0;0;0;0;0;0;0;0.55483;0.12224;0.33824;2.84386451171664
853836;78;0.11646;0;0;0;1;0;0;0;0;0;0;0;0;0;0.52786;0.14735;0.31462;2.86644129085721
853836;79;0.07444;0;0;0;0;1;0;0;0;0;0;0;0;0;0.40636;0.33466;0.16572;2.54642419926507
853836;80;0.12184;0;0;0;0;0;1;0;0;0;0;0;0;0;0.37168;0.28339;0.19444;2.8153590785652
853836;81;0.06767;0;0;0;0;0;0;1;0;0;0;0;0;0;0.18241;0.44538;0.0298;2.47669927225804
853836;82;0.03972;0;0;0;0;0;0;0;1;0;0;0;0;0;0.29243;0.32166;0.17625;2.6124315714692
853836;83;0.0966;0;0;0;0;0;0;0;0;1;0;0;0;0;0.22936;0.24854;0.19789;2.58517991935877
853836;84;0.12402;0;0;0;0;0;0;0;0;0;1;0;0;0;1.57483;0.26892;0.31843;2.9972475243002
853836;85;0.19027;0;0;0;0;0;0;0;0;0;0;1;0;0;1.18264;0.24728;0.50507;3.64878587904893
853836;86;0.14685;0;0;0;0;0;0;0;0;0;0;0;1;0;1.13321;0.2764;0.44458;3.62547705923841
853836;87;0.19194;0;0;0;0;0;0;0;0;0;0;0;0;1;2.70215;0.21178;0.52394;3.95842835863178
853887;74;0.04365;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37187;0.34798;0.23157;2.11784817275549
853887;75;0.07538;1;0;0;0;0;0;0;0;0;0;0;0;0;0.30566;0.35192;0.32469;2.55097001295142
853887;76;0.05405;0;1;0;0;0;0;0;0;0;0;0;0;0;0.42003;0.30204;0.23881;2.24154111518139
853887;77;0.06176;0;0;1;0;0;0;0;0;0;0;0;0;0;0.48927;0.29;0.28412;2.42687806753099
853887;78;0.12166;0;0;0;1;0;0;0;0;0;0;0;0;0;0.69355;0.27299;0.34071;2.69927214590171
853887;79;0.11318;0;0;0;0;1;0;0;0;0;0;0;0;0;0.58703;0.26818;0.29239;2.51212171817504
853887;80;0.06454;0;0;0;0;0;1;0;0;0;0;0;0;0;0.54546;0.19521;0.31709;2.48310467474927
853887;81;0.11993;0;0;0;0;0;0;1;0;0;0;0;0;0;0.51509;0.20935;0.30466;2.53592451834364
853887;82;0.06068;0;0;0;0;0;0;0;1;0;0;0;0;0;0.5523;0.19487;0.33312;2.80058500584451
853887;83;0.09982;0;0;0;0;0;0;0;0;1;0;0;0;0;1.03959;0.18062;0.35349;2.73684026318015
853887;84;0.07279;0;0;0;0;0;0;0;0;0;1;0;0;0;1.25903;0.1408;0.35287;2.65108567192665
853887;85;0.12133;0;0;0;0;0;0;0;0;0;0;1;0;0;1.68477;0.1192;0.40398;2.88887774344138
853887;86;0.30623;0;0;0;0;0;0;0;0;0;0;0;1;0;2.70535;0.20372;0.52037;3.09720785754333
853887;87;0.14804;0;0;0;0;0;0;0;0;0;0;0;0;1;2.0373;0.50034;0.36962;2.53127437024033
854425;74;0.09304;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69557;0.00303;0.23115;2.40074237609792
854425;75;0.05035;1;0;0;0;0;0;0;0;0;0;0;0;0;0.2719;0.003;0.11316;2.09505259504036
854425;76;0.04851;0;1;0;0;0;0;0;0;0;0;0;0;0;0.46981;0.00364;0.22192;2.13837956950751
854425;77;0.06207;0;0;1;0;0;0;0;0;0;0;0;0;0;0.67161;0;0.21784;1.96792422028348
854425;78;0.04399;0;0;0;1;0;0;0;0;0;0;0;0;0;0.56338;0;0.22445;2.12572703909103
854425;79;0.04599;0;0;0;0;1;0;0;0;0;0;0;0;0;0.7347;0;0.26699;2.37144970863524
854425;80;0.1025;0;0;0;0;0;1;0;0;0;0;0;0;0;0.72609;0;0.25522;2.42980741497757
854425;81;0.14205;0;0;0;0;0;0;1;0;0;0;0;0;0;0.89493;0.0526;0.21844;2.17171786260974
854425;82;0.06088;0;0;0;0;0;0;0;1;0;0;0;0;0;0.66921;0.08901;0.22093;2.36407767373768
854425;83;0.12664;0;0;0;0;0;0;0;0;1;0;0;0;0;1.03494;0.09127;0.18449;2.37875760666286
854425;84;0.11718;0;0;0;0;0;0;0;0;0;1;0;0;0;0.72127;0.07846;0.19049;2.55021630145224
854425;85;0.0667;0;0;0;0;0;0;0;0;0;0;1;0;0;0.89066;0.08123;0.36994;3.30522608288946
854425;86;0.09653;0;0;0;0;0;0;0;0;0;0;0;1;0;1.13771;0.02136;0.34514;3.0648719572035
854425;87;0.05393;0;0;0;0;0;0;0;0;0;0;0;0;1;1.61917;0.02045;0.469;3.27358008291901
854616;74;0.09755;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81721;0.29418;0.24468;1.74605256183422
854616;75;0.04494;1;0;0;0;0;0;0;0;0;0;0;0;0;0.32647;0.26388;0.18161;1.62747965298797
854616;76;0.04684;0;1;0;0;0;0;0;0;0;0;0;0;0;0.55555;0.33984;0.19118;1.52779363293418
854616;77;0.06716;0;0;1;0;0;0;0;0;0;0;0;0;0;0.79158;0.26993;0.24356;1.72151530827
854616;78;0.09439;0;0;0;1;0;0;0;0;0;0;0;0;0;0.73966;0.25308;0.29217;1.83493421712988
854616;79;0.10677;0;0;0;0;1;0;0;0;0;0;0;0;0;0.69487;0.24751;0.31778;1.89926126012542
854616;80;0.09323;0;0;0;0;0;1;0;0;0;0;0;0;0;1.05312;0.19674;0.28814;1.81100403074452
854616;81;0.09527;0;0;0;0;0;0;1;0;0;0;0;0;0;0.82815;0.18199;0.24235;1.70214283238123
854616;82;0.0758;0;0;0;0;0;0;0;1;0;0;0;0;0;0.74385;0.15859;0.22557;1.61964303082156
854616;83;0.0677;0;0;0;0;0;0;0;0;1;0;0;0;0;1.05737;0.16983;0.19062;1.54783605189955
854616;84;0.07527;0;0;0;0;0;0;0;0;0;1;0;0;0;1.16792;0.15558;0.22953;1.50599957883189
854616;85;0.06832;0;0;0;0;0;0;0;0;0;0;1;0;0;1.1741;0.15226;0.32225;1.95310791394684
854616;86;0.23174;0;0;0;0;0;0;0;0;0;0;0;1;0;1.47552;0.17531;0.35034;2.0017051446565
854616;87;0.1108;0;0;0;0;0;0;0;0;0;0;0;0;1;1.17732;0.57991;0.23736;1.48742474702131
859791;74;0.03441;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19904;0.45294;0.07396;1.29828440691307
859791;75;0.05155;1;0;0;0;0;0;0;0;0;0;0;0;0;0.09969;0.42199;0.05028;1.49735171791745
859791;76;0.03396;0;1;0;0;0;0;0;0;0;0;0;0;0;0.09145;0.44317;-0.04275;1.23479924905138
859791;77;0.02847;0;0;1;0;0;0;0;0;0;0;0;0;0;0.11798;0.4209;0.04403;1.19675304535683
859791;78;0.04562;0;0;0;1;0;0;0;0;0;0;0;0;0;0.12818;0.41834;0.0029;1.36348407412643
859791;79;0.02878;0;0;0;0;1;0;0;0;0;0;0;0;0;0.18301;0.41722;0.08152;1.57072895564265
859791;80;0.0259;0;0;0;0;0;1;0;0;0;0;0;0;0;0.21661;0.38122;0.10991;1.83811934048479
859791;81;0.05339;0;0;0;0;0;0;1;0;0;0;0;0;0;0.22516;0.34021;0.14255;1.76601573778921
859791;82;0.06059;0;0;0;0;0;0;0;1;0;0;0;0;0;0.66163;0.26795;0.22961;2.15239154181128
859791;83;0.04918;0;0;0;0;0;0;0;0;1;0;0;0;0;1.01478;0.26088;0.17953;2.62550037888943
859791;84;0.05919;0;0;0;0;0;0;0;0;0;1;0;0;0;0.88119;0.21984;0.0815;1.96370202621982
859791;85;0.07927;0;0;0;0;0;0;0;0;0;0;1;0;0;0.66824;0.22503;0.17153;2.27328106974498
859791;86;0.17479;0;0;0;0;0;0;0;0;0;0;0;1;0;1.44553;0.27901;0.31654;2.59705645494727
859791;87;0.09806;0;0;0;0;0;0;0;0;0;0;0;0;1;1.48144;0.39022;0.22147;2.06099435632678
860445;74;0.24299;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52753;0.38937;0.32411;2.46350926089488
860445;75;0.10166;1;0;0;0;0;0;0;0;0;0;0;0;0;0.80418;0.29351;0.32992;2.44128384064583
860445;76;0.20388;0;1;0;0;0;0;0;0;0;0;0;0;0;0.69737;0.43731;0.2253;2.13685377205325
860445;77;0.13854;0;0;1;0;0;0;0;0;0;0;0;0;0;0.48597;0.44134;0.22406;1.70879170233813
860445;78;0.13801;0;0;0;1;0;0;0;0;0;0;0;0;0;0.39831;0.42175;0.14269;1.1814437496818
860445;79;0.12399;0;0;0;0;1;0;0;0;0;0;0;0;0;0.24253;0.38563;0.14855;1.75753987078895
860445;80;0.10596;0;0;0;0;0;1;0;0;0;0;0;0;0;0.30938;0.34485;0.22428;2.21912384421119
860445;81;0.13892;0;0;0;0;0;0;1;0;0;0;0;0;0;0.37777;0.27755;0.19419;2.38932921180452
860445;82;0.16182;0;0;0;0;0;0;0;1;0;0;0;0;0;0.32313;0.25761;0.20573;2.86977173556581
860445;83;0.12177;0;0;0;0;0;0;0;0;1;0;0;0;0;0.24057;0.20862;0.18854;2.71551440828607
860445;84;0.11737;0;0;0;0;0;0;0;0;0;1;0;0;0;0.57659;0.19398;0.1381;2.60039679443596
860445;85;0.17302;0;0;0;0;0;0;0;0;0;0;1;0;0;0.34758;0.15291;0.22158;2.29371258045787
860445;86;0.14278;0;0;0;0;0;0;0;0;0;0;0;1;0;0.31112;0.13592;0.16277;2.50094638227482
860445;87;0.05801;0;0;0;0;0;0;0;0;0;0;0;0;1;0.21089;0.11532;0.05228;2.62491707941514
861589;74;0.11023;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5008;0.22221;0.22632;2.10454062000473
861589;75;0.10018;1;0;0;0;0;0;0;0;0;0;0;0;0;0.32136;0.17012;0.34451;2.20111632817396
861589;76;0.15335;0;1;0;0;0;0;0;0;0;0;0;0;0;0.33753;0.38265;0.20196;1.35051660251942
861589;77;0.07682;0;0;1;0;0;0;0;0;0;0;0;0;0;0.36131;0.37989;0.15393;1.18470767985617
861589;78;0.10045;0;0;0;1;0;0;0;0;0;0;0;0;0;0.26297;0.34975;0.12271;1.21761358237414
861589;79;0.08935;0;0;0;0;1;0;0;0;0;0;0;0;0;0.23126;0.33467;0.10113;1.19737248812413
861589;80;0.11876;0;0;0;0;0;1;0;0;0;0;0;0;0;0.40887;0.28225;0.13767;1.14747118664629
861589;81;0.15593;0;0;0;0;0;0;1;0;0;0;0;0;0;0.35385;0.24447;0.13966;1.15351347391737
861589;82;0.12887;0;0;0;0;0;0;0;1;0;0;0;0;0;0.2968;0.32204;0.09329;0.945649667795892
861589;83;0.43544;0;0;0;0;0;0;0;0;1;0;0;0;0;0.38506;0.34326;0.04416;0.816947608008535
861589;84;0.04243;0;0;0;0;0;0;0;0;0;1;0;0;0;0.50362;0.7398;0.01871;0.609828243999763
861589;85;0.04921;0;0;0;0;0;0;0;0;0;0;1;0;0;0.43344;0.7216;0.11217;1.25966361091351
861589;86;0.052;0;0;0;0;0;0;0;0;0;0;0;1;0;0.54868;0.76986;0.0639;1.28443351201634
861589;87;0.05911;0;0;0;0;0;0;0;0;0;0;0;0;1;0.76236;0.91432;0.11171;1.67082582664301
863314;74;0.10288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7316;0;0.29323;1.9743276650479
863314;75;0.04427;1;0;0;0;0;0;0;0;0;0;0;0;0;0.50235;0.15286;0.2906;2.0860790799171
863314;76;0.05606;0;1;0;0;0;0;0;0;0;0;0;0;0;0.80641;0.14443;0.33369;2.18370835327659
863314;77;0.07724;0;0;1;0;0;0;0;0;0;0;0;0;0;0.822;0.13701;0.33394;2.07616535482551
863314;78;0.03843;0;0;0;1;0;0;0;0;0;0;0;0;0;0.99883;0.37339;0.31945;2.13763842850356
863314;79;0.04973;0;0;0;0;1;0;0;0;0;0;0;0;0;0.67949;0.31628;0.28736;2.04198876432417
863314;80;0.04631;0;0;0;0;0;1;0;0;0;0;0;0;0;0.60053;0.34699;0.17925;1.80168906386611
863314;81;0.10011;0;0;0;0;0;0;1;0;0;0;0;0;0;0.63374;0.32448;0.27302;2.26847451781694
863314;82;0.05233;0;0;0;0;0;0;0;1;0;0;0;0;0;0.88555;0.22155;0.27474;2.2228681297154
863314;83;0.04675;0;0;0;0;0;0;0;0;1;0;0;0;0;1.13348;0.37138;0.27968;2.11113395108954
863314;84;0.0512;0;0;0;0;0;0;0;0;0;1;0;0;0;1.45226;0.28877;0.34435;2.33801885647569
863314;85;0.03361;0;0;0;0;0;0;0;0;0;0;1;0;0;1.10575;0.3428;0.24694;2.92025449063288
863314;86;0.04763;0;0;0;0;0;0;0;0;0;0;0;1;0;1.97397;0.20996;0.34796;3.32368595598795
863314;87;0.04768;0;0;0;0;0;0;0;0;0;0;0;0;1;2.26099;0.13314;0.41453;2.93411448227447
864261;74;0.03571;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31559;0.57274;0.09375;2.60728428258975
864261;75;0.02363;1;0;0;0;0;0;0;0;0;0;0;0;0;0.15684;0.56451;0.15083;2.53381779099823
864261;76;0.03804;0;1;0;0;0;0;0;0;0;0;0;0;0;0.31321;0.62406;0.20043;2.87934310093568
864261;77;0.05844;0;0;1;0;0;0;0;0;0;0;0;0;0;0.53676;0.50788;0.30835;2.69480972034839
864261;78;0.12129;0;0;0;1;0;0;0;0;0;0;0;0;0;0.27849;0.47655;0.11669;1.90697468468109
864261;79;0.07055;0;0;0;0;1;0;0;0;0;0;0;0;0;0.34798;0.5593;0.115;2.33199900956113
864261;80;0.08719;0;0;0;0;0;1;0;0;0;0;0;0;0;0.34665;0.52175;0.18127;2.78281811221053
864261;81;0.0848;0;0;0;0;0;0;1;0;0;0;0;0;0;0.72163;0.46141;0.34441;3.29642321368285
864261;82;0.05843;0;0;0;0;0;0;0;1;0;0;0;0;0;1.00715;0.39924;0.5087;3.79091470927769
864261;83;0.05381;0;0;0;0;0;0;0;0;1;0;0;0;0;0.82041;0.30355;0.39951;3.34466940268483
864261;84;0.06218;0;0;0;0;0;0;0;0;0;1;0;0;0;0.66766;0.27454;0.17739;3.14820699091604
864261;85;0.05428;0;0;0;0;0;0;0;0;0;0;1;0;0;0.4467;0.21798;0.03154;2.5623424111424
864261;86;0.02499;0;0;0;0;0;0;0;0;0;0;0;1;0;0.48841;0.22302;-0.173;2.70645974356868
864261;87;0.03163;0;0;0;0;0;0;0;0;0;0;0;0;1;0.87786;0.26998;0.25571;3.34458982601262
866713;74;0.05459;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95531;0.31536;0.23364;1.61463416617985
866713;75;0.06322;1;0;0;0;0;0;0;0;0;0;0;0;0;0.45656;0.30538;0.29826;1.83954794855641
866713;76;0.06921;0;1;0;0;0;0;0;0;0;0;0;0;0;0.64254;0.23886;0.23909;1.51910697562326
866713;77;0.07149;0;0;1;0;0;0;0;0;0;0;0;0;0;0.70225;0.35093;0.24089;1.54473010225913
866713;78;0.10421;0;0;0;1;0;0;0;0;0;0;0;0;0;1.11179;0.18313;0.26264;1.51367984400213
866713;79;0.0732;0;0;0;0;1;0;0;0;0;0;0;0;0;1.13096;0.2671;0.27215;1.60784137193901
866713;80;0.10462;0;0;0;0;0;1;0;0;0;0;0;0;0;0.78128;0.3975;0.21842;1.42279464415725
866713;81;0.04716;0;0;0;0;0;0;1;0;0;0;0;0;0;1.0609;0.31807;0.20138;1.42738948535047
866713;82;0.05219;0;0;0;0;0;0;0;1;0;0;0;0;0;0.46862;0.39177;0.07486;1.30269621143441
866713;83;0.06899;0;0;0;0;0;0;0;0;1;0;0;0;0;0.73717;0.43181;0.01528;1.31294522964524
866713;84;0.06306;0;0;0;0;0;0;0;0;0;1;0;0;0;0.76392;0.35257;0.01024;1.27455901848294
866713;85;0.02533;0;0;0;0;0;0;0;0;0;0;1;0;0;0.45883;0.43062;0.02858;1.34277707867884
866713;86;0.02919;0;0;0;0;0;0;0;0;0;0;0;1;0;0.59946;0.47335;0.05722;1.58182078659523
866713;87;0.04852;0;0;0;0;0;0;0;0;0;0;0;0;1;0.66881;0.4663;0.12116;1.71349621090377
866762;74;0.16304;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57894;0.20354;0.15825;0.641310737333935
866762;75;0.11066;1;0;0;0;0;0;0;0;0;0;0;0;0;0.32174;0.18167;0.21928;0.848620908118298
866762;76;0.08947;0;1;0;0;0;0;0;0;0;0;0;0;0;0.24486;0.16266;0.18241;0.903978955293716
866762;77;0.07704;0;0;1;0;0;0;0;0;0;0;0;0;0;0.38408;0.15811;0.17202;0.977946198479312
866762;78;0.09174;0;0;0;1;0;0;0;0;0;0;0;0;0;0.3169;0.14168;0.16798;1.10338845851634
866762;79;0.10368;0;0;0;0;1;0;0;0;0;0;0;0;0;0.33449;0.13798;0.14704;1.13362389795448
866762;80;0.30259;0;0;0;0;0;1;0;0;0;0;0;0;0;0.49118;0.11824;0.18222;1.2595352135567
866762;81;0.10182;0;0;0;0;0;0;1;0;0;0;0;0;0;0.46482;0.25572;0.13795;1.01005135381951
866762;82;0.11508;0;0;0;0;0;0;0;1;0;0;0;0;0;0.36328;0.21196;0.11103;1.00291943543374
866762;83;0.08897;0;0;0;0;0;0;0;0;1;0;0;0;0;0.2488;0.18539;0.09715;1.04195088282806
866762;84;0.13081;0;0;0;0;0;0;0;0;0;1;0;0;0;0.35093;0.19807;0.11516;1.01272373935179
866762;85;0.12368;0;0;0;0;0;0;0;0;0;0;1;0;0;0.33491;0.20207;0.09516;0.932653848836878
866762;86;0.08005;0;0;0;0;0;0;0;0;0;0;0;1;0;0.44141;0.19172;0.10656;1.06633171464293
866762;87;0.08442;0;0;0;0;0;0;0;0;0;0;0;0;1;0.46777;0.17223;0.06668;0.750571173776119
867323;74;0.1156;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38824;0.55673;0.14546;1.0266931156679
867323;75;0.08288;1;0;0;0;0;0;0;0;0;0;0;0;0;0.15939;0.54941;0.15533;1.05992657689121
867323;76;0.08755;0;1;0;0;0;0;0;0;0;0;0;0;0;0.20337;0.51707;0.15278;1.07606909799586
867323;77;0.08331;0;0;1;0;0;0;0;0;0;0;0;0;0;0.39468;0.40523;0.19318;1.17397132943069
867323;78;0.07586;0;0;0;1;0;0;0;0;0;0;0;0;0;0.48074;0.35152;0.20107;1.20890025358893
867323;79;0.0702;0;0;0;0;1;0;0;0;0;0;0;0;0;0.55174;0.27241;0.21276;1.22078478624463
867323;80;0.09109;0;0;0;0;0;1;0;0;0;0;0;0;0;0.92021;0.23189;0.22519;1.25817368425509
867323;81;0.09787;0;0;0;0;0;0;1;0;0;0;0;0;0;1.31446;0.25072;0.25305;1.21599963400222
867323;82;0.0877;0;0;0;0;0;0;0;1;0;0;0;0;0;0.92054;0.19237;0.26376;1.25997109150997
867323;83;0.10387;0;0;0;0;0;0;0;0;1;0;0;0;0;0.96445;0.17719;0.20279;1.15175313883402
867323;84;0.11934;0;0;0;0;0;0;0;0;0;1;0;0;0;1.05321;0.16321;0.1955;1.07392244075039
867323;85;0.14222;0;0;0;0;0;0;0;0;0;0;1;0;0;0.81435;0.20492;0.18748;1.03096257824748
867323;86;0.09831;0;0;0;0;0;0;0;0;0;0;0;1;0;0.89214;0.27548;0.18706;1.12935718923637
867323;87;0.10376;0;0;0;0;0;0;0;0;0;0;0;0;1;0.82325;0.33579;0.19211;1.18195354942174
867833;74;0.05614;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35733;0.64382;0.11892;1.21537892025261
867833;75;0.08917;1;0;0;0;0;0;0;0;0;0;0;0;0;1.13559;0.55059;0.2049;1.32818966693785
867833;76;0.03268;0;1;0;0;0;0;0;0;0;0;0;0;0;1.39387;0.60161;0.18441;1.33699784191925
867833;77;0.0353;0;0;1;0;0;0;0;0;0;0;0;0;0;1.32776;0.52469;0.06218;1.00485223235345
867833;78;0.05639;0;0;0;1;0;0;0;0;0;0;0;0;0;1.38958;0.51146;0.09746;1.17833535615837
867833;79;0.11404;0;0;0;0;1;0;0;0;0;0;0;0;0;1.03058;0.40939;0.1379;1.23238500346226
867833;80;0.12548;0;0;0;0;0;1;0;0;0;0;0;0;0;4.89549;0.47634;0.13231;0.623186446288659
867833;81;0.48206;0;0;0;0;0;0;1;0;0;0;0;0;0;3.11419;0.80008;-0.10814;0.0822287600909721
867833;82;0.0857;0;0;0;0;0;0;0;1;0;0;0;0;0;1.09014;0.42894;-0.04541;0.120134238473573
867833;83;0.02658;0;0;0;0;0;0;0;0;1;0;0;0;0;1.64541;0.46767;-0.07525;0.0911115901851222
867833;84;0.23972;0;0;0;0;0;0;0;0;0;1;0;0;0;1.15732;0.56415;0.00956;0.276462070777559
867833;85;0.64992;0;0;0;0;0;0;0;0;0;0;1;0;0;1.10941;0.59324;-0.11295;0.286763595946225
867833;86;0.01749;0;0;0;0;0;0;0;0;0;0;0;1;0;0.52945;0.73657;-0.0266;0.363769454075531
867833;87;0.04761;0;0;0;0;0;0;0;0;0;0;0;0;1;0.47213;0.53985;-0.07664;0.317905018693988
868154;74;0.02653;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52321;0.29552;0.27714;1.25582872039204
868154;75;0.06889;1;0;0;0;0;0;0;0;0;0;0;0;0;0.43017;0.25017;0.27786;1.26696877248832
868154;76;0.02811;0;1;0;0;0;0;0;0;0;0;0;0;0;0.46139;0.23301;0.10302;0.957781369198899
868154;77;0.02403;0;0;1;0;0;0;0;0;0;0;0;0;0;0.52442;0.21808;0.11851;1.10935875767216
868154;78;0.0553;0;0;0;1;0;0;0;0;0;0;0;0;0;0.71686;0.16897;0.16743;1.07501165571502
868154;79;0.0534;0;0;0;0;1;0;0;0;0;0;0;0;0;0.79838;0.14785;0.16753;1.27685650121029
868154;80;0.03804;0;0;0;0;0;1;0;0;0;0;0;0;0;0.89606;0.1203;0.22405;1.48052692707704
868154;81;0.0298;0;0;0;0;0;0;1;0;0;0;0;0;0;0.83961;0.21424;0.23016;1.54617664680785
868154;82;0.02827;0;0;0;0;0;0;0;1;0;0;0;0;0;0.56625;0.32508;0.16257;1.39499455761975
868154;83;0.0388;0;0;0;0;0;0;0;0;1;0;0;0;0;0.5543;0.32328;0.11437;1.36200310691012
868154;84;0.06809;0;0;0;0;0;0;0;0;0;1;0;0;0;0.86179;0.29595;0.13333;1.42628037241595
868154;85;0.05055;0;0;0;0;0;0;0;0;0;0;1;0;0;0.94961;0.22984;0.27297;1.57844666930979
868154;86;0.11673;0;0;0;0;0;0;0;0;0;0;0;1;0;0.96253;0.27998;0.11295;1.47985848180118
868154;87;0.03063;0;0;0;0;0;0;0;0;0;0;0;0;1;0.66031;0.54951;0.11404;1.26384718023043
868168;74;0.02231;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37853;0.28288;0.29426;1.83009567391128
868168;75;0.05037;1;0;0;0;0;0;0;0;0;0;0;0;0;0.16028;0.37064;0.10973;1.67197379724434
868168;76;0.12609;0;1;0;0;0;0;0;0;0;0;0;0;0;0.46378;0.28932;0.21303;2.13609308452908
868168;77;0.11127;0;0;1;0;0;0;0;0;0;0;0;0;0;0.49517;0.29671;0.29375;2.52509178503842
868168;78;0.0961;0;0;0;1;0;0;0;0;0;0;0;0;0;0.54871;0.48302;0.27705;2.17111769042113
868168;79;0.09172;0;0;0;0;1;0;0;0;0;0;0;0;0;1.31019;0.34934;0.31245;2.21304064955423
868168;80;0.02509;0;0;0;0;0;1;0;0;0;0;0;0;0;0.3576;0.5656;0.05568;1.48289388900834
868168;81;0.02167;0;0;0;0;0;0;1;0;0;0;0;0;0;0.34408;0.47958;-0.21531;1.18708199512036
